WO-MRR NUM,IS REWORK,PROD_CDE,HOURS BLAST TO PREP,PREP DAY,PREP SHIFT,PREP H,PREP QTY,PREP ASSOCIATE,PREP QTY IN THE SHIFT,PREPED IN THE SHIFT SO FAR,HOURS PREP TO FUR,FURN,HAS SCRAP AT SINTER,ASSOCIATE AXPERIENCE,Prep week,Has MRR
9833029-,0,PIN_GRIP_P,0,2,1,21,10,152065732,110,70,24,FURN0007,0,2,26,0
9833038-,0,PIN_GRIP_P,72,3,2,11,10,152827348,90,80,0,FURN0007,1,3,26,0
9833048-,0,PIN_GRIP_P,24,1,2,6,10,152824995,100,50,0,FURN0004,0,3,26,0
9833062-,0,PINN_PORO,0,2,1,16,10,57000763,122,45,24,FURN0004,1,3,25,0
9833063-,0,PINN_PORO,0,2,1,20,10,57000763,122,85,192,FURN0004,0,3,25,1
9833066-,0,PINN_PORO,0,2,2,3,10,152061442,136,31,0,FURN0006,0,3,25,0
9833069-,0,PINN_PORO,0,3,2,3,10,152806978,119,10,0,FURN0004,0,3,25,0
9833072-,0,PINN_PORO,0,7,2,7,10,152861369,130,90,168,FURN0004,0,3,25,0
9833080-,0,PINN_PORO,72,7,2,10,10,152890598,70,60,24,FURN0004,1,1,25,0
9833084-,0,PINN_PORO,0,2,2,9,10,152868302,100,70,24,FURN0004,0,2,25,1
9833089-,0,PINN_PORO,24,3,1,19,10,152072888,119,59,96,FURN0006,0,2,25,0
9833099-,0,PINN_PORO,0,3,1,17,10,152072888,119,39,24,FURN0006,0,2,25,0
9833106-,0,PINN_PORO,0,4,1,16,10,152868302,107,40,72,FURN0006,0,2,25,1
9833122-,0,PINN_PORO,72,7,2,5,10,152898251,70,30,0,FURN0004,0,1,25,0
9833126-,0,PINN_PORO,0,1,2,5,10,57000763,102,60,96,FURN0005,1,3,26,0
9833131-,0,PINN_PORO,0,2,2,11,10,152834263,90,80,216,FURN0005,1,2,25,1
9833140-,0,PINN_PORO,0,2,1,19,10,57000763,122,75,24,FURN0004,1,3,25,1
9833149-,0,PINN_PORO,24,1,2,8,8,152899588,47,49,24,FURN0006,1,1,27,0
9833151-,0,PINN_PORO,24,7,2,3,10,152890598,70,10,0,FURN0006,0,1,25,1
9833568-,0,GUIMST_P,0,2,1,23,9,152872563,36,27,24,FURN0006,0,2,25,1
9833580-,0,GUIMST_P,24,1,1,17,9,152851276,54,18,1104,FURN0004,0,2,26,1
9833748-,0,SUMMIT_P,,2,1,16,10,152896776,50,10,72,FURN0005,0,2,25,1
9833907-,0,GUIMST_P,48,7,1,23,9,152861371,36,27,72,FURN0004,1,2,25,0
9834024-,0,SUMMIT_P,,4,1,16,10,152871590,50,10,48,FURN0005,0,2,25,1
9834223-,0,PIN_GRIP_P,0,5,2,8,10,152065732,109,60,0,FURN0004,0,2,25,0
9834227-,0,PIN_GRIP_P,0,3,1,16,10,152054287,99,29,24,FURN0007,0,3,26,0
9834240-,0,PIN_GRIP_P,24,7,2,1,10,152827348,31,10,0,FURN0007,1,3,25,0
9834251-,0,PIN_GRIP_P,0,2,1,16,10,152054287,110,30,24,FURN0007,0,3,26,0
9834257-,0,PIN_GRIP_P,0,3,1,15,9,152054287,99,20,0,FURN0007,1,3,26,1
9834262-,0,PIN_GRIP_P,48,1,1,19,10,152065732,102,52,24,FURN0004,0,2,26,0
9834263-,0,PIN_GRIP_P,24,7,2,1,10,152827348,31,21,0,FURN0007,1,3,25,0
9834270-,0,PIN_GRIP_P,24,2,1,22,10,152065732,110,80,24,FURN0007,0,2,26,0
9834276-,0,PIN_GRIP_P,72,3,2,7,10,152051910,80,70,0,FURN0007,0,3,26,0
9834279-,0,PIN_GRIP_P,0,4,2,7,10,152051910,120,60,0,FURN0007,1,3,26,1
9834281-,0,PIN_GRIP_P,48,2,2,5,5,152899469,65,28,0,FURN0007,1,2,28,0
9834286-,0,PINN_PORO,0,4,1,22,10,152061442,131,111,72,FURN0004,0,3,25,0
9834288-,0,PINN_PORO,0,4,1,15,10,152061442,131,20,240,FURN0005,0,3,25,0
9834299-,0,PINN_PORO,24,5,2,10,10,152806978,130,80,24,FURN0004,0,3,25,0
9834301-,0,PINN_PORO,24,7,2,8,10,152898251,70,40,168,FURN0005,1,1,25,0
9834302-,0,PINN_PORO,72,7,2,7,10,152890598,70,40,0,FURN0004,0,1,25,1
9834303-,0,PINN_PORO,96,1,1,19,10,152899588,60,40,72,FURN0006,0,0,26,0
9834304-,0,PINN_PORO,48,6,2,11,10,152890598,71,61,192,FURN0006,1,1,25,0
9834312-,0,PINN_PORO,0,3,1,15,10,152899588,30,10,48,FURN0004,0,1,26,1
9834315-,0,PINN_PORO,72,1,1,16,10,152806978,120,30,120,FURN0004,0,3,26,0
9834320-,0,PINN_PORO,120,7,1,15,10,152890598,60,10,48,FURN0006,1,1,26,0
9834330-,0,PINN_PORO,24,5,2,12,10,57000763,80,0,24,FURN0004,1,3,26,0
9834332-,0,PINN_PORO,0,1,1,22,10,152898251,50,60,24,FURN0006,0,1,27,0
9834335-,0,PINN_PORO,24,2,1,16,10,152890601,97,27,120,FURN0006,1,2,26,1
9834347-,0,PINN_PORO,0,1,2,2,10,57000763,102,20,72,FURN0005,1,3,26,0
9834349-,0,PINN_PORO,24,2,1,15,10,152806978,120,20,192,FURN0006,0,3,26,0
9834352-,0,PINN_PORO,0,1,2,8,10,57000763,102,89,96,FURN0005,1,3,26,0
9834355-,0,PINN_PORO,24,2,2,10,10,57000763,99,79,48,FURN0004,1,3,26,0
9834369-,0,PINN_PORO,0,5,2,11,10,152806978,130,90,168,FURN0004,0,3,25,0
9834371-,0,PINN_PORO,0,4,1,23,10,152868302,107,98,384,FURN0006,1,2,25,0
9834372-,0,PINN_PORO,24,5,2,1,10,152806978,130,0,0,FURN0006,0,3,25,0
9834373-,0,PINN_PORO,0,4,1,15,10,152868302,107,20,72,FURN0006,1,2,25,0
9834375-,0,PINN_PORO,24,5,1,20,10,152852517,42,14,144,FURN0005,0,2,25,0
9834379-,0,PINN_PORO,24,5,2,5,10,152806978,130,40,48,FURN0006,0,3,25,0
9834471-,0,DX_EP_OP10,48,6,2,3,9,152868303,31,0,96,FURN0006,0,2,26,0
9834531-,0,SUMMIT_P,,5,2,1,10,152863741,60,0,0,FURN0005,1,2,25,1
9834534-,0,SUMMIT_P,,5,2,10,10,152863741,60,50,48,FURN0005,0,2,25,0
9834539-,0,SUMMIT_P,,6,1,18,10,152894691,54,24,48,FURN0005,1,1,25,0
9834541-,0,SUMMIT_P,,6,1,17,10,152894691,54,14,48,FURN0005,0,1,25,0
9834542-,0,SUMMIT_P,,6,2,5,10,152868301,61,20,0,FURN0005,1,2,25,1
9834544-,0,SUMMIT_P,,6,2,1,10,152868301,61,0,0,FURN0005,0,2,25,0
9834546-,0,SUMMIT_P,,6,1,21,10,152894691,54,34,48,FURN0005,1,1,25,1
9834547-,0,SUMMIT_P,,6,1,14,10,152894691,54,4,48,FURN0005,1,1,25,0
9834637-,0,PIN_GRIP_P,24,4,2,1,10,152899469,69,0,0,FURN0007,1,1,26,0
9834642-,0,PIN_GRIP_P,48,3,2,7,10,152899469,60,50,0,FURN0007,1,1,26,1
9834647-,0,PIN_GRIP_P,24,3,2,5,10,152051910,80,50,0,FURN0007,1,3,26,0
9834657-,0,PIN_GRIP_P,48,1,1,14,10,152899469,80,11,0,FURN0004,1,1,27,0
9834662-,0,PIN_GRIP_P,0,2,2,5,10,152900996,90,40,0,FURN0004,0,1,26,0
9834665-,0,PIN_GRIP_P,0,2,1,21,10,152054287,110,80,24,FURN0007,1,3,26,0
9834666-,0,PIN_GRIP_P,24,2,2,0,10,152900996,90,0,0,FURN0004,0,1,26,0
9834668-,0,PIN_GRIP_P,0,3,1,17,10,152065732,102,40,24,FURN0007,0,2,26,0
9834670-,0,PIN_GRIP_P,24,2,2,1,10,152900996,90,10,0,FURN0004,0,1,26,0
9834677-,0,PIN_GRIP_P,24,6,2,2,10,152900996,50,10,0,FURN0007,1,2,27,0
9834678-,0,PINN_PORO,0,3,1,16,10,152890601,89,30,120,FURN0006,1,2,26,0
9834688-,0,PINN_PORO,24,7,2,8,10,152861369,130,100,24,FURN0004,0,3,25,0
9834712-,0,PINN_PORO,0,1,1,19,10,152806978,120,60,96,FURN0004,0,3,26,0
9834713-,0,PINN_PORO,0,3,1,17,10,152899588,30,20,24,FURN0005,1,1,26,1
9834715-,0,PINN_PORO,24,3,1,13,10,152806978,110,0,192,FURN0005,0,3,26,0
9834716-,0,PINN_PORO,48,4,2,11,10,152061442,130,120,24,FURN0004,0,3,26,0
9834722-,0,PINN_PORO,0,1,1,15,10,152899588,60,20,24,FURN0006,0,0,26,0
9834723-,0,PINN_PORO,0,2,2,8,10,57000763,99,69,120,FURN0006,1,3,26,0
9835159-,0,GUIMST_P,24,4,2,5,9,152851272,36,9,0,FURN0006,1,2,26,0
9835161-,0,GUIMST_P,72,2,2,2,9,152872563,38,0,24,FURN0004,1,2,26,1
9835163-,0,GUIMST_P,24,6,1,20,9,152861371,39,18,24,FURN0006,1,2,25,0
9835169-,0,GUIMST_P,0,6,1,22,9,152861371,39,29,24,FURN0006,1,2,25,0
9835170-,0,GUIMST_P,48,7,1,20,9,152861371,36,18,96,FURN0006,1,2,25,1
9835173-,0,GUIMST_P,24,7,1,17,9,152861371,36,9,48,FURN0006,1,2,25,0
9835174-,0,GUIMST_P,72,1,2,8,9,152872563,37,19,24,FURN0006,1,2,26,0
9835185-,0,PIN_GRIP_P,48,2,1,22,10,152054287,110,90,24,FURN0007,0,3,26,0
9835200-,0,PIN_GRIP_P,24,2,1,19,10,152824994,114,62,24,FURN0007,1,3,26,1
9835203-,0,PIN_GRIP_P,24,7,2,0,10,152890203,50,0,0,FURN0007,0,2,25,0
9835210-,0,PIN_GRIP_P,72,3,2,5,10,152899469,60,40,0,FURN0007,1,1,26,0
9835211-,0,PIN_GRIP_P,0,1,1,22,10,152824994,114,93,24,FURN0004,1,3,26,1
9835217-,0,PIN_GRIP_P,24,2,2,6,10,152900996,90,50,0,FURN0004,0,1,26,0
9835222-,0,PIN_GRIP_P,24,4,2,3,10,152827348,119,20,0,FURN0007,1,3,26,0
9835223-,0,PINN_PORO,24,2,2,3,10,57000763,99,20,24,FURN0004,0,3,26,0
9835233-,0,PINN_PORO,0,2,2,10,10,152072888,101,82,48,FURN0004,0,2,26,0
9835235-,0,PINN_PORO,24,3,2,2,10,152061442,101,9,0,FURN0004,0,3,26,0
9835238-,0,PINN_PORO,24,2,1,18,10,152806978,120,50,120,FURN0006,0,3,26,0
9835249-,0,PINN_PORO,0,6,1,22,10,152859137,73,83,264,FURN0006,1,2,25,0
9835251-,0,PINN_PORO,0,6,1,16,10,152859137,73,13,72,FURN0006,0,2,25,0
9835261-,0,PINN_PORO,24,1,2,1,10,57000763,102,0,48,FURN0005,0,3,26,0
9835262-,0,PINN_PORO,0,1,2,7,10,152072888,121,71,240,FURN0005,0,2,26,0
9835263-,0,PINN_PORO,0,1,2,4,10,57000763,102,40,144,FURN0005,1,3,26,0
9835329-,0,GUIMST_P,24,5,2,5,9,152851272,20,2,24,FURN0004,1,2,26,0
9835422-,0,GUIMST_P,0,4,1,22,9,152872563,27,18,48,FURN0004,1,2,26,0
9835424-,0,GUIMST_P,0,1,1,14,9,152851276,54,0,24,FURN0006,0,2,26,0
9835428-,0,GUIMST_P,24,4,2,3,9,152851272,36,0,0,FURN0005,1,2,26,0
9835432-,0,GUIMST_P,0,2,1,23,9,152851276,36,27,24,FURN0004,0,2,26,1
9835436-,0,GUIMST_P,0,5,2,8,9,152861371,21,12,0,FURN0004,1,2,26,0
9835440-,0,GUIMST_P,0,4,2,11,9,152851272,36,27,0,FURN0006,1,2,26,0
9835446-,0,SUMMIT_P,,7,1,15,10,152894691,50,10,0,FURN0005,0,1,25,0
9835449-,0,SUMMIT_P,,7,1,20,10,152894691,50,30,48,FURN0005,1,1,25,1
9835741-,0,PIN_GRIP_P,0,1,1,13,10,152899469,80,1,0,FURN0004,1,1,27,0
9835746-,0,PIN_GRIP_P,0,7,2,4,10,152051910,80,40,24,FURN0004,1,3,26,0
9835752-,0,PIN_GRIP_P,24,4,2,8,10,152899469,69,49,0,FURN0004,1,1,26,0
9835760-,0,PIN_GRIP_P,24,4,2,1,10,152051910,120,0,0,FURN0007,1,3,26,0
9835762-,0,PIN_GRIP_P,0,5,2,2,10,152899469,50,0,0,FURN0007,1,1,26,1
9835764-,0,PIN_GRIP_P,24,3,2,4,10,152899469,60,30,0,FURN0004,1,1,26,1
9835773-,0,PIN_GRIP_P,0,4,2,9,10,152827348,119,79,0,FURN0007,1,3,26,0
9835775-,0,PIN_GRIP_P,0,3,1,19,10,152054287,99,49,0,FURN0007,1,3,26,1
9835776-,0,PIN_GRIP_P,24,4,2,6,10,152051910,120,50,0,FURN0007,1,3,26,1
9835780-,0,PIN_GRIP_P,24,5,2,9,10,152899469,50,30,0,FURN0007,1,1,26,0
9835786-,0,PIN_GRIP_P,0,1,1,17,10,152827348,112,42,24,FURN0004,0,3,27,0
9835788-,0,PIN_GRIP_P,24,1,2,3,10,152054287,81,21,0,FURN0004,0,3,27,0
9835789-,0,PIN_GRIP_P,0,1,1,21,10,152827348,112,82,24,FURN0004,1,3,27,0
9835790-,0,PIN_GRIP_P,0,1,1,20,10,152899469,80,51,24,FURN0004,1,1,27,0
9835793-,0,PIN_GRIP_P,0,2,1,21,10,152827348,100,84,48,FURN0007,0,3,27,0
9835798-,0,PIN_GRIP_P,48,7,2,0,10,152051910,80,0,0,FURN0007,0,3,26,0
9835800-,0,PIN_GRIP_P,0,4,2,11,10,152051910,120,110,0,FURN0004,0,3,26,0
9835804-,0,PIN_GRIP_P,24,7,2,4,10,152051910,80,50,24,FURN0004,1,3,26,0
9835805-,0,PIN_GRIP_P,0,1,1,23,10,152051910,124,115,24,FURN0004,1,3,27,0
9835808-,0,PIN_GRIP_P,0,1,1,19,10,152827348,112,52,24,FURN0004,0,3,27,1
9835809-,0,PIN_GRIP_P,0,5,2,9,10,152051910,90,50,48,FURN0007,0,3,26,0
9835813-,0,PIN_GRIP_P,24,5,1,17,10,152890203,70,40,48,FURN0007,0,2,26,0
9835816-,0,PIN_GRIP_P,24,5,1,14,10,152900996,30,10,24,FURN0007,1,1,26,0
9835828-,0,PIN_GRIP_P,0,1,1,16,10,152051910,124,31,24,FURN0004,1,3,27,0
9835831-,0,PIN_GRIP_P,72,1,1,20,10,152827348,112,72,24,FURN0007,1,3,27,1
9835835-,0,PIN_GRIP_P,0,5,2,8,10,152051910,90,40,0,FURN0007,1,3,26,1
9835850-,0,PIN_GRIP_P,24,6,2,1,10,152827348,43,33,0,FURN0007,1,3,27,0
9835854-,0,PIN_GRIP_P,0,1,1,17,10,152904101,66,25,24,FURN0004,1,0,27,1
9835857-,0,PIN_GRIP_P,0,5,2,8,10,152072361,90,60,48,FURN0004,1,3,27,0
9835869-,0,PIN_GRIP_P,24,6,2,6,10,152900996,50,40,192,FURN0007,0,2,27,0
9835876-,0,PINN_PORO,0,5,1,15,10,57000763,80,30,24,FURN0004,1,3,26,0
9835878-,0,PINN_PORO,0,3,1,13,10,152890601,89,10,120,FURN0006,0,2,26,1
9835892-,0,PINN_PORO,0,3,2,6,10,152061442,101,59,288,FURN0005,1,3,26,0
9835898-,0,PINN_PORO,0,3,2,4,10,152868302,101,30,96,FURN0005,0,2,26,0
9835900-,0,PINN_PORO,24,5,1,18,10,57000763,80,60,24,FURN0004,1,3,26,0
9835911-,0,PINN_PORO,24,2,2,1,10,152861369,111,10,0,FURN0005,0,3,27,0
9835912-,0,PINN_PORO,24,2,2,1,10,152899588,72,0,24,FURN0006,0,1,27,0
9835923-,0,PINN_PORO,24,7,1,16,10,152861369,129,39,0,FURN0005,1,3,26,0
9835927-,0,PINN_PORO,24,6,1,19,10,152861369,134,64,216,FURN0006,0,3,26,0
9835935-,0,PINN_PORO,24,7,1,16,10,152861369,129,49,0,FURN0005,0,3,26,0
9835945-,0,PINN_PORO,0,3,1,15,10,152852517,48,29,24,FURN0005,1,2,27,0
9835947-,0,PINN_PORO,24,4,2,9,10,57000763,19,0,48,FURN0005,1,3,27,0
9835950-,0,PINN_PORO,288,2,2,1,10,57000763,119,20,0,FURN0005,0,3,29,0
9835953-,0,PINN_PORO,384,1,1,22,8,152852517,47,39,24,FURN0006,0,2,30,0
9835957-,0,PINN_PORO,24,2,2,2,10,152806978,110,0,72,FURN0006,0,3,27,0
9835970-,0,PINN_PORO,0,4,1,19,10,57000763,103,63,24,FURN0005,1,3,26,0
9835973-,0,PINN_PORO,0,5,1,15,10,57000763,80,40,48,FURN0005,1,3,26,0
9835978-,0,PINN_PORO,0,4,1,13,10,57000763,103,23,72,FURN0005,1,3,26,0
9835979-,0,PINN_PORO,0,2,1,21,10,152806978,120,80,72,FURN0004,1,3,26,0
9835983-,0,PIN_GRIP_P,24,3,2,0,10,152899469,60,0,0,FURN0004,0,1,26,1
9835986-,0,PIN_GRIP_P,0,4,2,5,10,152827348,119,30,0,FURN0007,1,3,26,1
9835995-,0,PIN_GRIP_P,0,4,2,11,10,152827348,119,109,0,FURN0007,0,3,26,0
9835997-,0,PIN_GRIP_P,0,4,2,3,10,152051910,120,10,0,FURN0007,0,3,26,0
9836002-,0,PIN_GRIP_P,96,3,1,19,10,152890203,68,58,72,FURN0007,0,2,28,0
9836003-,0,PIN_GRIP_P,168,3,1,18,10,152824995,63,53,72,FURN0007,0,3,28,0
9836145-,0,SUMMIT_P,,6,1,19,10,152868301,60,30,24,FURN0005,0,2,26,0
9836146-,0,SUMMIT_P,,4,2,1,10,152868301,60,0,24,FURN0005,0,2,26,0
9836148-,0,SUMMIT_P,,2,1,18,10,152863741,60,20,24,FURN0005,0,2,26,0
9836151-,0,SUMMIT_P,,5,2,4,10,152871590,37,0,0,FURN0005,0,2,26,1
9836154-,0,SUMMIT_P,,4,1,15,10,152072888,63,3,24,FURN0005,0,2,26,0
9836287-,0,GUIMST_P,72,1,1,14,9,152851272,38,0,72,FURN0006,1,2,27,1
9836449-,0,SUMMIT_P,,6,1,15,10,152868301,60,10,24,FURN0005,0,2,26,0
9836451-,0,SUMMIT_P,,6,2,2,10,152894691,30,0,24,FURN0005,1,1,26,0
9836455-,0,SUMMIT_P,,7,1,17,10,152868301,60,20,24,FURN0005,1,2,26,0
9836461-,0,SUMMIT_P,,7,1,23,10,152868301,60,50,24,FURN0005,0,2,26,0
9836462-,0,SUMMIT_P,,6,2,3,10,152894691,30,10,72,FURN0005,1,1,26,0
9836466-,0,SUMMIT_P,,1,2,3,10,152863741,53,0,0,FURN0005,0,2,27,0
9836665-,0,GU_RE_OP10,144,2,2,10,14,152834263,40,18,0,,1,2,28,0
9836669-,0,GU_RE_OP10,72,1,2,11,13,152872541,26,13,0,FURN0006,0,2,30,1
9836672-,0,GU_RE_OP10,0,2,1,23,13,152834263,33,60,24,FURN0006,0,2,27,1
9836686-,0,PINN_PORO,0,4,1,22,10,57000763,103,83,24,FURN0004,0,3,26,0
9836687-,0,PINN_PORO,0,4,1,16,10,57000763,103,53,24,FURN0005,0,3,26,0
9836689-,0,PINN_PORO,0,4,1,20,10,152072888,63,33,24,FURN0005,0,2,26,0
9836690-,0,PINN_PORO,24,7,2,4,10,152859275,20,2,0,FURN0004,1,2,26,0
9836693-,0,PINN_PORO,0,5,2,7,10,152061442,83,28,0,FURN0004,1,3,26,0
9836696-,0,PINN_PORO,0,6,1,16,10,152890598,80,32,72,FURN0006,1,1,26,0
9836697-,0,PINN_PORO,0,5,2,10,10,152061442,83,58,48,FURN0006,0,3,26,0
9836700-,0,PINN_PORO,0,1,1,21,10,152061442,129,109,96,FURN0006,1,3,27,0
9836706-,0,PINN_PORO,0,5,2,9,10,152061442,83,48,0,FURN0004,1,3,26,0
9836718-,0,PINN_PORO,0,7,1,23,10,152890598,60,70,168,FURN0006,0,1,26,0
9836723-,0,PINN_PORO,0,6,1,19,10,152861369,134,74,96,FURN0006,0,3,26,0
9836724-,0,PINN_PORO,24,6,1,15,10,152890598,80,12,48,FURN0006,0,1,26,0
9836726-,0,PINN_PORO,24,7,1,17,10,152890598,60,30,48,FURN0005,0,1,26,0
9836728-,0,PINN_PORO,0,6,1,13,10,152861369,134,14,96,FURN0006,0,3,26,0
9836735-,0,PINN_PORO,24,7,2,6,10,152859137,60,30,0,FURN0004,0,2,26,0
9836741-,0,PINN_PORO,24,4,1,17,10,152806978,71,40,96,FURN0005,0,3,27,0
9836749-,0,PINN_PORO,96,3,2,7,10,57000763,58,64,0,FURN0006,0,3,27,1
9836761-,0,PINN_PORO,0,2,2,6,10,152806978,110,40,24,FURN0006,0,3,27,0
9836772-,0,PINN_PORO,0,7,1,22,10,152861369,129,109,0,FURN0005,0,3,26,0
9836784-,0,PINN_PORO,0,7,1,23,10,152861369,129,119,24,FURN0006,0,3,26,0
9836803-,0,PINN_PORO,24,2,2,10,10,152806978,110,70,72,FURN0006,1,3,27,0
9836806-,0,PINN_PORO,0,2,2,8,10,152861369,111,91,144,FURN0004,0,3,27,0
9836820-,0,PIN_GRIP_P,48,2,2,4,10,152890987,110,20,0,FURN0004,0,2,27,0
9836821-,0,PIN_GRIP_P,48,2,1,15,10,152899469,79,20,0,FURN0004,1,1,27,1
9836823-,0,PIN_GRIP_P,48,2,2,8,10,152890987,110,60,0,FURN0007,0,2,27,0
9836828-,0,PIN_GRIP_P,48,1,1,20,10,152824994,103,61,24,FURN0007,0,3,29,0
9836831-,0,PIN_GRIP_P,24,2,2,1,10,152890987,110,0,0,FURN0004,0,2,27,0
9836833-,0,PIN_GRIP_P,24,1,1,15,10,152899469,80,24,0,FURN0004,1,1,27,1
9836842-,0,PIN_GRIP_P,0,1,2,12,10,152051910,124,0,0,FURN0004,1,3,27,0
9836843-,0,PIN_GRIP_P,0,2,1,21,8,152899469,79,60,24,FURN0004,1,1,27,1
9836845-,0,PIN_GRIP_P,0,1,1,19,10,152904101,66,38,24,FURN0004,1,0,27,1
9836849-,0,PIN_GRIP_P,24,4,1,13,10,152065732,109,0,0,FURN0007,0,2,27,0
9836858-,0,PIN_GRIP_P,48,5,1,13,10,152890987,60,0,24,FURN0007,0,2,27,0
9836862-,0,PIN_GRIP_P,0,2,1,13,10,152904101,46,6,0,FURN0004,0,1,27,1
9836863-,0,PIN_GRIP_P,0,2,2,12,10,152051910,70,0,0,FURN0007,1,3,27,0
9836874-,0,PIN_GRIP_P,0,1,1,13,10,152827348,112,10,0,FURN0004,1,3,27,0
9836881-,0,PIN_GRIP_P,0,3,2,8,10,152072361,39,29,0,FURN0004,1,3,27,0
9836883-,0,PIN_GRIP_P,0,1,1,16,10,152827348,112,32,24,FURN0007,1,3,27,0
9836884-,0,PIN_GRIP_P,48,2,2,1,10,152824994,109,10,0,FURN0004,1,3,27,0
9836885-,0,PIN_GRIP_P,24,1,2,2,10,152065732,70,0,0,FURN0004,0,2,27,0
9836910-,0,PIN_GRIP_P,24,5,2,8,10,152900996,89,69,24,FURN0007,1,2,27,0
9836918-,0,PIN_GRIP_P,96,2,2,9,10,152065732,90,50,0,FURN0007,1,2,27,0
9836920-,0,PIN_GRIP_P,0,5,1,17,10,152072361,70,40,48,FURN0007,0,3,26,0
9836923-,0,PIN_GRIP_P,24,7,2,2,10,152051910,80,20,24,FURN0004,1,3,26,0
9836929-,0,PIN_GRIP_P,24,5,2,9,10,152072361,90,70,24,FURN0007,1,3,27,0
9836947-,0,PIN_GRIP_P,0,4,1,23,10,152065732,109,89,24,FURN0007,0,2,27,0
9836952-,0,PIN_GRIP_P,24,5,2,3,10,152072361,90,20,0,FURN0007,1,3,27,0
9837046-,0,GUIMST_P,24,7,2,8,9,152861371,36,18,0,FURN0005,1,2,26,0
9837066-,0,DX_EP_OP10,24,7,2,11,8,152868303,44,31,72,FURN0006,1,2,26,0
9837237-,0,SUMMIT_P,,1,2,3,10,152863741,53,10,0,FURN0005,1,2,27,0
9837243-,0,SUMMIT_P,,7,1,21,10,152868301,60,40,24,FURN0005,1,2,26,0
9837250-,0,SUMMIT_P,,6,2,11,10,152894691,30,45,24,FURN0005,1,1,26,0
9837689-,0,GUIMST_P,48,1,1,21,9,152861371,37,18,24,FURN0006,0,2,27,0
9837834-,0,DX_EP_OP10,48,7,2,10,12,152868303,36,24,24,FURN0004,1,2,28,0
9837849-,0,DX_EP_OP10,24,7,1,17,12,152868303,24,0,48,,1,2,27,0
9837851-,0,DX_EP_OP10,528,6,1,22,11,152867385,47,24,24,FURN0004,0,2,32,0
9838210-,0,SUMMIT_P,,4,1,15,10,152863741,31,2,120,,0,2,27,0
9838253-,0,PINN_PORO,0,2,1,19,10,152061442,89,79,120,FURN0006,1,3,27,0
9838289-,0,PINN_PORO,24,4,1,16,10,152806978,71,30,48,FURN0005,0,3,27,0
9838290-,0,PINN_PORO,0,5,2,5,10,152072888,110,40,0,FURN0006,0,2,27,0
9838302-,0,PINN_PORO,24,6,2,10,10,152861369,101,110,24,FURN0006,0,3,27,0
9838304-,0,PINN_PORO,72,7,2,4,10,152852517,20,20,0,FURN0004,1,2,27,0
9838328-,0,PIN_GRIP_P,0,2,2,12,10,152827348,100,5,0,FURN0007,1,3,27,0
9838341-,0,PIN_GRIP_P,72,6,2,2,10,152899469,35,26,0,FURN0007,1,1,27,0
9838342-,0,PIN_GRIP_P,0,4,1,17,10,152890987,110,40,0,FURN0007,0,2,27,0
9838346-,0,PIN_GRIP_P,48,5,1,22,10,152899469,10,0,24,FURN0007,1,1,27,0
9838359-,0,PIN_GRIP_P,0,2,1,20,10,152904101,46,36,24,FURN0004,1,1,27,1
9838360-,0,PIN_GRIP_P,0,3,1,17,10,152900996,59,39,,FURN0007,1,2,28,1
9838364-,0,PIN_GRIP_P,0,2,1,23,10,152051910,70,110,48,FURN0007,1,3,27,0
9838387-,0,PIN_GRIP_P,0,6,1,19,10,152054287,41,10,24,FURN0004,1,3,27,0
9838390-,0,PIN_GRIP_P,24,5,2,7,10,152072361,90,50,24,FURN0007,1,3,27,0
9838401-,0,PIN_GRIP_P,24,5,2,1,10,152824995,100,10,0,FURN0007,0,3,27,0
9838627-,0,GUIMST_P,48,5,2,11,9,152872563,36,33,0,FURN0006,1,2,27,0
9838925-,0,GUIMST_P,0,6,1,23,9,152861371,40,31,216,FURN0004,0,2,27,1
9838931-,0,GUIMST_P,0,4,1,20,9,152851276,40,18,24,FURN0006,0,2,27,0
9839148-,0,DXMETA_OP1,120,6,2,7,12,152890600,36,6,192,FURN0004,0,2,34,0
9839177-,0,SUMMIT_P,,3,2,8,10,152863741,60,30,,FURN0005,1,2,28,0
9839252-,0,GU_AN10_B,168,3,1,17,15,152872541,30,0,72,FURN0005,1,2,29,0
9839271-,0,PINN_PORO,24,5,2,1,10,57000763,75,20,48,FURN0004,1,3,27,0
9839276-,0,PINN_PORO,0,4,1,19,10,152806978,71,50,96,FURN0005,1,3,27,0
9839286-,0,PINN_PORO,24,5,2,0,10,152072888,110,0,0,FURN0006,0,2,27,0
9839287-,0,PINN_PORO,0,5,1,17,10,152806978,81,41,48,FURN0004,1,3,27,0
9839288-,0,PINN_PORO,0,5,1,13,10,152806978,81,0,0,FURN0006,0,3,27,0
9839294-,0,PINN_PORO,24,6,2,1,10,152861369,101,10,0,FURN0006,0,3,27,0
9839295-,0,PINN_PORO,24,6,2,4,10,152898251,61,20,24,FURN0004,0,1,27,0
9839300-,0,PINN_PORO,24,6,2,1,10,152890598,70,10,24,FURN0004,1,1,27,0
9839325-,0,PINN_PORO,24,1,2,4,10,152061442,101,40,0,FURN0006,0,3,28,0
9839328-,0,PINN_PORO,24,1,2,2,10,152061442,101,10,0,FURN0005,0,3,28,0
